brief_id,category,title,priority,current_status,target_cue_ids_or_content,edited_duration_seconds,approved_variants,planned_deliverable_files,loop,generation_model,sound_brief,integration_requirement,source_refs,generation_status
body_hound,unit_body,Hound body bank,P1,shared_generic_only,hound,0.2-2.5,12,12,no,Small-SFX,"canine paws, brief growl, hit yelp and fall, no continuous barking. Deliver move x4, attack exertion x4, hit reaction x2, defeat/fall x2 as separate files. No music. Idle variants are optional and should usually stay silent.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Bank assignment is proposed from authored identity; verify rendered body/material before generation. Do not infer species or equipment from faction alone.",content/units.json; content/unit_animation_manifest.json,not_started
body_humanoid,unit_body,Humanoid body bank,P1,shared_generic_only,humanoid,0.2-2.5,12,12,no,Small-SFX,"nonverbal exertion, clothing, armor and boots; varied adult performers, no intelligible words. Deliver move x4, attack exertion x4, hit reaction x2, defeat/fall x2 as separate files. No music. Idle variants are optional and should usually stay silent.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Bank assignment is proposed from authored identity; verify rendered body/material before generation. Do not infer species or equipment from faction alone.",content/units.json; content/unit_animation_manifest.json,not_started
body_insect,unit_body,Insect body bank,P1,shared_generic_only,insect,0.2-2.5,12,12,no,Small-SFX,"moth-like wing flutter, chitin rustle and small dry body impacts. Deliver move x4, attack exertion x4, hit reaction x2, defeat/fall x2 as separate files. No music. Idle variants are optional and should usually stay silent.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Bank assignment is proposed from authored identity; verify rendered body/material before generation. Do not infer species or equipment from faction alone.",content/units.json; content/unit_animation_manifest.json,not_started
body_leviathan,unit_body,Leviathan body bank,P1,shared_generic_only,leviathan,0.2-2.5,12,12,no,Small-SFX,"enormous marine creature, deep original breath, fin movement and heavy body fall. Deliver move x4, attack exertion x4, hit reaction x2, defeat/fall x2 as separate files. No music. Idle variants are optional and should usually stay silent.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Bank assignment is proposed from authored identity; verify rendered body/material before generation. Do not infer species or equipment from faction alone.",content/units.json; content/unit_animation_manifest.json,not_started
body_living_wood,unit_body,Living Wood body bank,P1,shared_generic_only,living_wood,0.2-2.5,12,12,no,Small-SFX,"bark creaks, roots stepping, branch swing and woody break/fall. Deliver move x4, attack exertion x4, hit reaction x2, defeat/fall x2 as separate files. No music. Idle variants are optional and should usually stay silent.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Bank assignment is proposed from authored identity; verify rendered body/material before generation. Do not infer species or equipment from faction alone.",content/units.json; content/unit_animation_manifest.json,not_started
body_machine,unit_body,Machine body bank,P1,shared_generic_only,machine,0.2-2.5,12,12,no,Small-SFX,"metal joints, pressure hiss, mechanism strain and shutdown/collapse. Deliver move x4, attack exertion x4, hit reaction x2, defeat/fall x2 as separate files. No music. Idle variants are optional and should usually stay silent.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Bank assignment is proposed from authored identity; verify rendered body/material before generation. Do not infer species or equipment from faction alone.",content/units.json; content/unit_animation_manifest.json,not_started
body_ray,unit_body,Ray body bank,P1,shared_generic_only,ray,0.2-2.5,12,12,no,Small-SFX,"floating marine creature, soft membrane movement, airy calls and wet impacts. Deliver move x4, attack exertion x4, hit reaction x2, defeat/fall x2 as separate files. No music. Idle variants are optional and should usually stay silent.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Bank assignment is proposed from authored identity; verify rendered body/material before generation. Do not infer species or equipment from faction alone.",content/units.json; content/unit_animation_manifest.json,not_started
body_spectral,unit_body,Spectral body bank,P1,shared_generic_only,spectral,0.2-2.5,12,12,no,Small-SFX,"subtle hollow breath, cloth and distant memory-bell texture without intelligible speech. Deliver move x4, attack exertion x4, hit reaction x2, defeat/fall x2 as separate files. No music. Idle variants are optional and should usually stay silent.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Bank assignment is proposed from authored identity; verify rendered body/material before generation. Do not infer species or equipment from faction alone.",content/units.json; content/unit_animation_manifest.json,not_started
body_winged,unit_body,Winged body bank,P1,shared_generic_only,winged,0.2-2.5,12,12,no,Small-SFX,"large avian wingbeats, brief original call and feather motion. Deliver move x4, attack exertion x4, hit reaction x2, defeat/fall x2 as separate files. No music. Idle variants are optional and should usually stay silent.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Bank assignment is proposed from authored identity; verify rendered body/material before generation. Do not infer species or equipment from faction alone.",content/units.json; content/unit_animation_manifest.json,not_started
body_wyrm,unit_body,Wyrm body bank,P1,shared_generic_only,wyrm,0.2-2.5,12,12,no,Small-SFX,"serpentine scaled creature, scrape, exhale and heavy coiling impact. Deliver move x4, attack exertion x4, hit reaction x2, defeat/fall x2 as separate files. No music. Idle variants are optional and should usually stay silent.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Bank assignment is proposed from authored identity; verify rendered body/material before generation. Do not infer species or equipment from faction alone.",content/units.json; content/unit_animation_manifest.json,not_started
weapon_arcane,weapons,Arcane release bank,P1,shared_generic_only,arcane,0.2-1.2,4,4,no,Small-SFX,"Four focused nonverbal magical projectile release with restrained material texture takes, attack/release only; separate from impact. No speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/units.json; content/animation_event_cues.json,not_started
weapon_blade,weapons,Blade release bank,P1,shared_generic_only,blade,0.2-1.2,4,4,no,Small-SFX,"Four steel blade swing and release takes, attack/release only; separate from impact. No speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/units.json; content/animation_event_cues.json,not_started
weapon_blunt,weapons,Blunt release bank,P1,shared_generic_only,blunt,0.2-1.2,4,4,no,Small-SFX,"Four heavy mallet or maul swing takes, attack/release only; separate from impact. No speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/units.json; content/animation_event_cues.json,not_started
weapon_bolt,weapons,Bolt release bank,P1,shared_generic_only,bolt,0.2-1.2,4,4,no,Small-SFX,"Four crossbow mechanism and bolt release takes, attack/release only; separate from impact. No speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/units.json; content/animation_event_cues.json,not_started
weapon_bow,weapons,Bow release bank,P1,shared_generic_only,bow,0.2-1.2,4,4,no,Small-SFX,"Four wooden bow draw and string release takes, attack/release only; separate from impact. No speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/units.json; content/animation_event_cues.json,not_started
weapon_chain,weapons,Chain release bank,P1,shared_generic_only,chain,0.2-1.2,4,4,no,Small-SFX,"Four chain lash and harpoon launch takes, attack/release only; separate from impact. No speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/units.json; content/animation_event_cues.json,not_started
weapon_polearm,weapons,Polearm release bank,P1,shared_generic_only,polearm,0.2-1.2,4,4,no,Small-SFX,"Four wooden haft, hooked spear and polearm thrust takes, attack/release only; separate from impact. No speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/units.json; content/animation_event_cues.json,not_started
weapon_siege,weapons,Siege release bank,P1,shared_generic_only,siege,0.2-1.2,4,4,no,Small-SFX,"Four large torsion engine or fantasy pressure cannon release; inspect specific unit before choosing takes, attack/release only; separate from impact. No speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/units.json; content/animation_event_cues.json,not_started
