domain,content_id,name,source,current_audio,proposed_brief_ids,disposition
buildings,building_embercourt_drake_sluice,Drake Sluice,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_embercourt_charter_bastion,Charter Colossus Bastion,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_mireclaw_blackbranch_den,Blackbranch Den,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_mireclaw_chainboom_ferry,Chainboom Ferry,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_mireclaw_war_drum_circle,Mudglass Drum Circle,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_mireclaw_sporewake_shrine,Sporewake Shrine,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_mireclaw_floodtide_forge,Bogplate Floodtide Forge,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_mireclaw_nightglass_dominion,Gorefen Nightglass Dominion,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_mireclaw_antler_pit,Antler Pit,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_sunvault_shard_yard,Warden Array Yard,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_sunvault_lens_gallery,Prism Lens Gallery,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_sunvault_mirror_forge,Duelist Mirror Forge,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_sunvault_harmonic_cloister,Chorister Harmonic Cloister,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_sunvault_zenith_observatory,Zenith Observatory,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_sunvault_aurora_spire,Aurora Bastion Spire,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_sunvault_daybreak_matrix,Daybreak Colossus Matrix,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_seed_vault,Seed Vault,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_bramble_toll,Bramble Toll,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_sporeglass_hothouse,Sporeglass Hothouse,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_barkmantle_run,Barkmantle Run,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_pilgrim_orchard,Pilgrim Orchard,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_graftworks,Graftworks,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_worldroot_gate,Worldroot Gate,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_rootroad_markers,Rootroad Markers,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_loam_ledger,Loam Ledger,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_pollen_litany,Pollen Litany,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_bramblewall_coppice,Bramblewall Coppice,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_thornwake_old_grove_accord,Old Grove Accord,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_brasshollow_ore_tithe_office,Ore Tithe Office,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_brasshollow_rivet_kennels,Rivet Kennels,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
buildings,building_brasshollow_pavis_foundry,Pavis Foundry,content/buildings.json,audio_placeholder_town_build,replace_audio_placeholder_town_build,Shared completion; local forge/mill/market texture only when selected and supported. No unique build sound per building.
